Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr22	17011562	22.475174	4.461480479075312
chr22	17011643	27.144583999999995	4.463300968169312
chr22	17012292	36.287737	4.480917803185312
chr22	17012403	44.132225	4.484945741992312
chr22	17012541	44.856093	4.491035989042312
chr22	17012630	44.851041	4.495028181319312
chr22	17012818	38.842338	4.503460177027312
chr22	17012830	34.797372	4.503926285083312
chr22	17012902	34.709763	4.506431695867312
chr22	17013211	34.623903	4.517157012634312
chr22	17013657	1.596458	4.532599273372313
chr22	17014255	1.58142	4.533553955256313
chr22	17019000	0.735312	4.5410577931563125
chr22	17019146	0.352819	4.541165148708313
chr22	17019527	0.31444	4.541299572747313
chr22	17021090	0.315533	4.541791042467313
chr22	17021301	0.317994	4.541857619930314
chr22	17023157	0.403852	4.542447816794313
chr22	17024055	0.499486	4.542810475890313
chr22	17032813	0.485649	4.547184974278313
chr22	17033482	0.480377	4.547509873459313
chr22	17036408	0.435013	4.548915456561312
chr22	17038689	0.228662	4.549907721214312
chr22	17039960	0.204666	4.550198350616313
chr22	17041917	0.122318	4.5505988819783125
chr22	17042300	0.1232779999999999	4.550645729772312
chr22	17043300	2.5513699999999995	4.550769007772312
chr22	17043313	3.286984	4.550802175582312
chr22	17043679	0.058103	4.552005211726312
chr22	17043838	0.0554419999999999	4.552014450103313
chr22	17044465	0.0538909999999999	4.552049212237312
chr22	17044635	0.052841	4.552058373707313
chr22	17044694	0.052083	4.552061491326313
chr22	17044720	0.051631	4.552062845484313
chr22	17045080	0.0515799999999999	4.552081432644313
chr22	17045165	0.0515609999999999	4.552085816944313
chr22	17045599	0.0515609999999999	4.552108194418313
chr22	17045642	0.051561	4.552110411541313
chr22	17046173	0.051561	4.552137790432313
chr22	17046605	0.051671	4.552160064784313
chr22	17046957	0.0518759999999999	4.552178252976312
chr22	17048610	0.053378	4.5522640040043125
chr22	17048693	0.053379	4.552268434378313
chr22	17048924	0.055146	4.552280764927312
chr22	17049480	0.340541	4.552311426103312
chr22	17050842	0.344479	4.552775242945312
chr22	17051559	0.067354	4.553022234388313
chr22	17051664	0.058189	4.5530293065583125
chr22	17051999	0.0601779999999999	4.553048799873313
chr22	17052166	0.061775	4.553058849599313
chr22	17052506	0.061775	4.553079853099312
chr22	17053836	0.061775	4.553162013849312
chr22	17054234	0.061775	4.553186600299313
chr22	17054330	0.061775	4.553192530699313
chr22	17054630	0.061775	4.5532110631993135
chr22	17055126	0.061775	4.553241703599314
chr22	17055255	0.061775	4.553249672574314
chr22	17055291	0.100844	4.553251896474314
chr22	17055501	0.065251	4.553273073714314
chr22	17055580	0.065251	4.553278228543314
chr22	17055665	0.065251	4.553283774878314
chr22	17056640	0.065251	4.553347394603314
chr22	17056940	0.065251	4.553366969903314
chr22	17057549	0.066752	4.5534067077623135
chr22	17057918	0.066752	4.553431339250314
chr22	17058090	0.067442	4.553442820594314
chr22	17058239	0.067442	4.553452869452314
chr22	17058549	0.067442	4.553473776472313
chr22	17058654	0.069222	4.553480857882313
chr22	17058735	0.069905	4.553486464864313
chr22	17058788	0.069799	4.553490169829312
chr22	17060783	0.070604	4.553629418834312
chr22	17060968	0.070992	4.553642480574312
chr22	17061760	0.071759	4.553698706238312
chr22	17062158	0.071759	4.553727266320312
chr22	17062592	0.070891	4.553758409726312
chr22	17063944	0.0688	4.553854254358312
chr22	17064969	0.068061	4.553924774358312
chr22	17068081	0.068151	4.554136580190312
chr22	17068636	0.077354	4.5541744039953125
chr22	17069528	0.229468	4.554243403763312
chr22	17072308	0.302056	4.554881324803312
chr22	17073464	0.07633	4.555230501539312
chr22	17074025	0.077976	4.555273322669312
chr22	17076254	0.175603	4.555447131173312
chr22	17076418	0.175412	4.555475930065312
chr22	17080623	0.28492	4.556213537525312
chr22	17081023	0.284634	4.556327505525312
chr22	17084017	0.297467	4.557179699721312
chr22	17084123	0.555698	4.557211231223311
chr22	17084145	0.833562	4.557223456579312
chr22	17085042	1.147314	4.557971161693311
chr22	17085316	1.231293	4.558285525729311
chr22	17085614	1.107469	4.5586524510433115
chr22	17086809	1.390702	4.559975876498312
chr22	17086917	2.660985	4.560126072314312
chr22	17090465	23.697386	4.569567247094312
chr22	17090714	23.74007	4.575467896208313
chr22	17092051	23.700196	4.607208369798313
chr22	17094910	24.353344	4.674967230162313
chr22	17099504	46.83761	4.786846492498313
chr22	17099923	46.839366	4.806471451088313
chr22	17100948	46.830877	4.854481801238313
chr22	17101886	5.106012000000001	4.898409163864313
chr22	17101987	3.365686	4.898924871076313
chr22	17104551	3.36634	4.907554489980313
chr22	17104918	3.366821	4.908789936760313
chr22	17105581	3.36754	4.911022139083314
chr22	17106790	3.368881	4.915093494943314
chr22	17107085	3.370564	4.916087314838314
chr22	17107415	2.602981	4.917199600958313
chr22	17108356	1.551755	4.919649006079314
chr22	17108407	1.535676	4.919728145584314
chr22	17108677	1.25106	4.920142778104314
chr22	17110199	1.244165	4.922046891424314
chr22	17110933	1.236596	4.922960108534314
chr22	17112795	1.178131	4.925262650286314
chr22	17113996	1.330052	4.9266775856173135
chr22	17114025	1.504072	4.9267161571253135
chr22	17114180	1.906903	4.926949288285313
chr22	17114856	1.881212	4.928238354713313
chr22	17115025	1.847933	4.928556279541313
chr22	17115288	1.775188	4.929042285920313
chr22	17115339	1.721984	4.929132820508313
chr22	17115498	1.679076	4.929406615964313
chr22	17116407	1.6490670000000005	4.930932896048312
chr22	17116572	1.656105	4.9312049921033125
chr22	17118280	1.740869	4.934033619443312
chr22	17118954	1.746449	4.9352069651493125
chr22	17118970	1.747294	4.935234908333312
chr22	17119607	1.6416419999999998	4.936347934611312
chr22	17122450	1.655245	4.941015122817312
chr22	17122911	1.5392639999999995	4.941778190762312
chr22	17123581	1.531516	4.942809497642312
chr22	17124934	1.420891	4.944881638790312
chr22	17127004	1.409789	4.9478228831603115
chr22	17128935	1.410578	4.950545185719312
chr22	17128949	1.41455	4.950564933811312
chr22	17130625	1.406377	4.952935719611312
chr22	17131854	1.197059	4.954664156944312
chr22	17131860	1.001515	4.954671339298312
chr22	17131925	0.836611	4.954736437773312
chr22	17133121	0.840063	4.955737024529312
chr22	17134323	1.087448	4.956746780255312
chr22	17134344	1.086463	4.956769616663312
chr22	17134482	1.481242	4.956919548557312
chr22	17135261	1.487512	4.958073436075312
chr22	17135327	1.491491	4.958171611867312
chr22	17135620	1.497246	4.958608618730311
chr22	17137252	1.513395	4.961052124202311
chr22	17137274	1.537536	4.961085418892311
chr22	17138186	1.551272	4.96248765172431
chr22	17138402	1.568669	4.96282272647631
chr22	17138826	1.574532	4.96348784213231
chr22	17139240	1.559635	4.96413969838031
chr22	17140814	1.552082	4.96659456387031
chr22	17141377	1.525136	4.96746838603631
chr22	17142518	1.495242	4.96920856621231
chr22	17143182	1.477222	4.97020140690031
chr22	17145346	1.344366	4.97339811530831
chr22	17145775	0.951609	4.97397484832231
chr22	17149488	0.931483	4.97750817253931
chr22	17149596	0.9112090000000002	4.97760877270331
chr22	17149757	0.911118	4.97775547735231
chr22	17151003	0.91071	4.97889073038031
chr22	17151312	0.9106	4.97917213977031
chr22	17151854	0.911297	4.9796656849703105
chr22	17151995	0.912116	4.97979417784731
chr22	17152779	1.012536	4.98050927679131
chr22	17152895	1.178928	4.980626730967311
chr22	17153160	1.397829	4.9809391468873105
chr22	17154968	1.573885	4.983466421719311
chr22	17160189	1.552896	4.991683675304311
chr22	17162656	1.548545	4.995514669736311
chr22	17163241	1.647484	4.996420568561311
chr22	17166972	1.772131	5.00256733136531
chr22	17167596	1.859544	5.00367314110931
chr22	17168884	1.855526	5.00606823378131
chr22	17171329	1.862596	5.01060499485131
chr22	17173065	1.8697	5.0138384615073095
chr22	17174498	1.805112	5.016517741607309
chr22	17175008	1.661749	5.0174383487273095
chr22	17175834	1.6102949999999998	5.018810953401309
chr22	17177116	1.614838	5.020875351591309
chr22	17177451	1.615846	5.0214163223213095
chr22	17179611	1.658787	5.02490654968131
chr22	17179666	1.6595759999999995	5.0249977829663095
chr22	17180288	1.6803889999999997	5.02603003923831
chr22	17180457	1.68282	5.02631402497931
chr22	17181273	2.620601	5.02768720609931
chr22	17182027	1.92844	5.02966313925331
chr22	17182227	1.74452	5.03004882725331
chr22	17182350	1.671476	5.0302634032133104
chr22	17184523	4.448049	5.033895520561311
chr22	17185547	12.751382	5.038450322737311
chr22	17185812	15.568063999999998	5.04182943896731
chr22	17188261	15.716018	5.079955627703311
chr22	17188416	15.708055	5.0823916104933105
chr22	17189334	14.35372	5.09681160498331
chr22	17189366	13.145321	5.09727092402331
chr22	17189917	13.14452	5.10451399589431
chr22	17190152	13.009447	5.10760295809431
chr22	17190243	12.951288	5.10878681777131
chr22	17193209	13.044887	5.147200337979309
chr22	17193227	24.286114	5.147435145945309
chr22	17194155	24.286114	5.169972659737309
chr22	17194283	24.286114	5.173081282329309
chr22	17194434	24.286114	5.1767484855433095
chr22	17195010	24.215703	5.19073728720731
chr22	17195212	13.718793	5.1956288592133095
chr22	17195700	13.536954	5.202323630197309
chr22	17196809	4.176036	5.217336112183309
chr22	17197238	4.130978	5.219127631627309
chr22	17198422	3.863843	5.224018709579309
chr22	17198659	2.36202	5.224934440370309
chr22	17199629	1.274743	5.22722559977031
chr22	17200959	1.233356	5.2289210079603095
chr22	17201275	1.221188	5.229310748456309
chr22	17201404	1.208935	5.229468281708309
chr22	17204304	1.209892	5.2329741932083085
chr22	17207512	1.221873	5.236855526744309
chr22	17209519	1.597884	5.239307825855309
chr22	17209540	1.790094	5.239341381419309
chr22	17210905	7.007344	5.241784859729309
chr22	17211617	13.905466	5.246774088657309
chr22	17214813	19.016216	5.291215957993309
chr22	17215137	20.51098	5.297377211977309
chr22	17216891	20.382491	5.3333534708973085
chr22	17216971	11.046613	5.334984070177309
chr22	17217190	7.75589	5.337403278424309
chr22	17217283	1.61175	5.338124576194309
chr22	17219394	2.14748	5.341526980444309
chr22	17220344	2.044366	5.343567086444309
chr22	17221615	2.279256	5.3461654756303085
chr22	17221772	2.308238	5.3465233188223085
chr22	17221888	2.22429	5.346791074430309
chr22	17221986	2.010166	5.347009054850309
chr22	17222682	1.565312	5.348408130386309
chr22	17224732	1.536369	5.351617019986309
chr22	17224918	1.503076	5.351902784620309
chr22	17228938	4.612209	5.357945150140309
chr22	17229045	11.08924	5.358438656503309
chr22	17229970	19.758932	5.368696203503309
chr22	17231252	28.540599	5.3940271543273095
chr22	17231721	28.965491	5.4074126952583095
chr22	17232430	28.965491	5.42794922837731
chr22	17232488	29.6234	5.42962922685531
chr22	17233805	29.6234	5.4686432446553095
chr22	17234881	29.6234	5.500518023055309
chr22	17236951	29.623400000000004	5.561838461055309
chr22	17237229	29.617538	5.57007376625531
chr22	17237716	29.617538	5.58449750726131
chr22	17238021	29.543112	5.59353085635131
chr22	17240661	24.965338	5.67152467203131
chr22	17240705	22.412513	5.672623146903311
chr22	17241134	22.481811	5.6822381149803105
chr22	17241552	22.861818	5.69163551197831
chr22	17241646	23.243333	5.693784522870311
chr22	17241995	25.354384	5.701896446087311
chr22	17242092	25.354384	5.7043558213353105
chr22	17242284	25.806806	5.70922386306331
chr22	17243060	25.806806	5.72924994451931
chr22	17243159	27.065944	5.73180481831331
chr22	17243203	30.028941	5.73299571984931
chr22	17243277	32.068781	5.73521786148331
chr22	17243773	32.068781	5.75112397685931
chr22	17243939	32.068781	5.75644739450531
chr22	17244046	32.068781	5.75987875407231
chr22	17244156	32.068781	5.76340631998231
chr22	17244260	32.068781	5.766741473206309
chr22	17244319	32.068781	5.768633531285309
chr22	17244874	32.05888	5.786431704740309
chr22	17245579	22.247094	5.8090332151403095
chr22	17246235	22.15305	5.823627308804309
chr22	17246758	22.152563	5.835213353954309
chr22	17247942	22.09289	5.861441988546309
chr22	17248154	21.907018	5.8661256812263085
chr22	17251087	21.921154	5.930378965020308
chr22	17253006	22.23804	5.972445659546309
chr22	17254301	28.761067	6.001243921346308
chr22	17254764	28.761067	6.014560295367308
chr22	17255520	29.532012000000005	6.036303662019308
chr22	17257210	28.930579	6.086212762299308
chr22	17257287	28.335536	6.088440416882308
chr22	17260847	14.804963	6.189314925042308
chr22	17261478	14.804963	6.198656856695308
chr22	17261625	14.804963	6.200833186256308
chr22	17262338	15.5138	6.211389124875309
chr22	17262536	15.542580999999998	6.214460857275308
chr22	17263663	15.422422	6.231977346062308
chr22	17265211	5.952866	6.2558512553183085
chr22	17265638	5.901386	6.258393129100309
chr22	17266305	5.898612	6.262329353562309
chr22	17267847	5.907799	6.271425013266309
chr22	17268206	5.677998	6.273545913107308
chr22	17269635	5.679875	6.281659772249308
chr22	17270278	2.779455	6.2853119318743085
chr22	17277787	2.667649	6.306182859469309
chr22	17278659	2.657079	6.308509049397308
chr22	17279460	2.636896	6.310637369676308
chr22	17280535	2.634001	6.313472032876308
chr22	17281646	2.646782	6.3163984079873075
chr22	17281846	3.554186	6.316927764387308
chr22	17282290	5.050017	6.318505822971308
chr22	17282978	5.093589	6.321980234667308
chr22	17283592	5.111431	6.325107698313308
chr22	17284615	5.175782	6.330336692226307
chr22	17285225	6.665798	6.333493919246307
chr22	17285547	8.759165	6.335640306202308
chr22	17286047	11.020597	6.340019888702308
chr22	17287331	11.020597	6.354170335250308
chr22	17287527	11.019617	6.356330372262308
chr22	17287631	11.016134	6.357476412430308
chr22	17288175	10.998311	6.363469189326308
chr22	17288427	10.911261	6.366240763698308
chr22	17288797	10.898107	6.3702779302683075
chr22	17289291	6.442421	6.375661595126307
chr22	17290274	4.457927	6.381994494969307
chr22	17292874	4.421295	6.393585105169307
chr22	17300145	5.629218	6.425732341114307
chr22	17300665	6.570343	6.428659534474306
chr22	17301122	6.616882000000001	6.431662181225306
chr22	17301923	5.884677	6.436962303707306
chr22	17303022	4.9085	6.443429563730306
chr22	17303033	4.046845	6.443483557230306
chr22	17303055	3.132682	6.443572587820306
chr22	17303712	2.865744	6.445630759894306
chr22	17304087	2.86879	6.446705413894306
chr22	17304309	2.295719	6.447342285274306
chr22	17304334	1.725961	6.447399678249306
chr22	17304410	1.72663	6.447530851285307
chr22	17307832	1.721766	6.453439379145307
chr22	17308120	1.717636	6.453935247753306
chr22	17309459	1.720898	6.456235162357307
chr22	17309703	1.738105	6.456655061469307
chr22	17309841	1.76392	6.456894919959306
chr22	17310674	18.690928	6.4583642653193065
chr22	17311850	18.712736	6.480344796647307
chr22	17312122	18.712736	6.4854346608393065
chr22	17312316	18.712736	6.489064931623306
chr22	17314518	18.381291	6.530270376295307
chr22	17316081	1.945493	6.5590003341283065
chr22	17316885	1.842225	6.560564510500306
chr22	17317910	1.843882	6.562452791125306
chr22	17317958	1.860115	6.562541297461306
chr22	17318478	3.126366	6.563508557261306
chr22	17318497	4.901677	6.563567958215306
chr22	17318639	5.019613	6.564263996349307
chr22	17319066	4.184837	6.566407371100307
chr22	17319582	4.063065	6.568566746992307
chr22	17319618	3.756564	6.568713017332307
chr22	17319622	3.427473	6.568728043588307
chr22	17319867	0.961659	6.569567774473307
chr22	17322703	0.962468	6.572295039397307
chr22	17322896	0.964089	6.572480795721307
chr22	17323317	0.965457	6.572886677190307
chr22	17324540	0.964955	6.574067431101307
chr22	17325832	0.973459	6.575314152961307
chr22	17328227	0.995069	6.577645587266307
chr22	17329593	3.871203	6.579004851520307
chr22	17329986	4.68051	6.580526234299307
chr22	17331270	5.181694	6.586536009139307
chr22	17332249	5.948592	6.5916088875653065
chr22	17333258	6.182367999999999	6.597611016893307
chr22	17333921	6.406793	6.601709926877307
chr22	17334806	6.408731	6.607379938682307
chr22	17335946	6.421373999999999	6.614685892022307
chr22	17336147	6.438365999999999	6.6159765881963075
chr22	17337077	6.433114	6.621964268576307
chr22	17337256	6.428399	6.623115795982307
chr22	17338458	6.421227	6.630842731580307
chr22	17342371	7.325647	6.655968992831307
chr22	17344542	5.151792	6.671872972468306
chr22	17346668	5.750076	6.682825682260306
chr22	17346727	6.217036	6.683164936744307
chr22	17346794	6.761477	6.683581478156307
chr22	17347086	9.635442	6.685555829440307
chr22	17347182	30.550866	6.686480831872307
chr22	17348722	30.550866	6.733529165512307
chr22	17349065	30.565426	6.744008112550307
chr22	17349152	30.565426	6.7466673046123065
chr22	17349235	30.569937	6.749204234970306
chr22	17349354	30.569937000000003	6.752842057473306
chr22	17349688	30.554679	6.763052416431306
chr22	17350551	27.818645	6.789421104408307
chr22	17350923	2.100014	6.799769640348307
chr22	17351252	1.425894	6.800460544954308
chr22	17352210	1.424354	6.801826551406307
chr22	17353765	1.419505	6.804041421876307
chr22	17354008	1.422608	6.804386361591307
chr22	17354028	1.421641	6.804414813751307
chr22	17357792	1.42121	6.809765870475307
chr22	17357919	1.579727	6.809946364145307
chr22	17359270	1.580057	6.812080575322307
chr22	17359520	1.581013	6.8124755895723075
chr22	17360308	2.27852	6.813721427816308
chr22	17361841	2.4644842428115017	6.817214398976308
chr22	17363406	1.6595723344051443	6.821071316816308
chr22	17365272	1.448575	6.824168078792308
chr22	17366052	0.940981898977249	6.825297967292308
chr22	17370843	0.468415	6.829806211570308
chr22	17371742	0.441175	6.830227316655308
chr22	17372864	0.448471	6.830722315005308
chr22	17373773	0.4822707215541165	6.831129975144308
chr22	17377016	1.228474	6.832693979094308
chr22	17377882	1.2201501880341878	6.8337578375783075
